userId,email,displayName,status,role,createdAt,avatarUrl,bio,coverUrl,lastOnlineAt,location,passwordHash,profileVisibility,updatedAt,school,major,cohort
U0188,user0188@example.com,Huỳnh Nam Hân,active,member,2024-10-03T17:48:48,https://example.com/avatar/u0188.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0188.jpg,2024-12-30T11:16:43,Nha Trang,hash_u0188,friends,2026-01-30T20:33:35,ĐH Bách Khoa Đà Nẵng,CNTT,45
U0189,user0189@example.com,Phan Lan Phúc,active,member,2024-05-07T09:04:12,https://example.com/avatar/u0189.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0189.jpg,2024-09-27T03:34:55,Quảng Nam,hash_u0189,public,2024-07-16T17:01:50,ĐH Kinh tế Đà Nẵng,Tài chính,47
U0190,user0190@example.com,Hoàng My Hân,active,member,2026-03-05T10:19:20,https://example.com/avatar/u0190.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0190.jpg,2026-03-06T22:19:56,Nha Trang,hash_u0190,public,2026-03-18T22:40:51,ĐH Bách Khoa Đà Nẵng,Phân tích dữ liệu,45
U0191,user0191@example.com,Nguyễn Mai Lan,active,member,2026-03-01T10:44:08,https://example.com/avatar/u0191.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0191.jpg,2026-03-05T02:05:27,Đà Lạt,hash_u0191,public,2026-03-16T08:52:49,ĐH FPT,Thiết kế,47
U0192,user0192@example.com,Dương Thảo Sơn,active,member,2024-12-26T19:36:23,https://example.com/avatar/u0192.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0192.jpg,2025-07-29T06:35:09,Hà Nội,hash_u0192,public,2025-04-27T05:36:23,ĐH Kinh tế Đà Nẵng,CNTT,47
U0193,user0193@example.com,Hồ Đạt Trinh,active,member,2025-03-24T00:18:20,https://example.com/avatar/u0193.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0193.jpg,2026-01-24T01:14:32,Quảng Nam,hash_u0193,public,2026-02-01T10:12:11,ĐH FPT,Thương mại điện tử,48
U0194,user0194@example.com,Dương Chi Yến,active,member,2024-04-07T14:25:50,https://example.com/avatar/u0194.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0194.jpg,2024-08-10T19:51:25,Hà Nội,hash_u0194,public,2025-10-08T01:49:51,ĐH Kinh tế Đà Nẵng,Thiết kế,48
U0195,user0195@example.com,Phạm Khánh Phúc,active,member,2024-09-15T21:41:53,https://example.com/avatar/u0195.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0195.jpg,2025-12-14T11:34:36,Quảng Nam,hash_u0195,public,2025-10-30T07:15:38,ĐH Bách Khoa Đà Nẵng,Thiết kế,48
U0196,user0196@example.com,Dương An Tâm,active,member,2024-04-01T07:45:56,https://example.com/avatar/u0196.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0196.jpg,2025-05-20T07:07:22,Quảng Nam,hash_u0196,private,2024-07-19T15:46:43,ĐH Bách Khoa Hà Nội,Kinh doanh,49
U0197,user0197@example.com,Dương Quỳnh Trinh,active,member,2024-11-06T02:06:27,https://example.com/avatar/u0197.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0197.jpg,2025-09-13T19:08:31,Đà Lạt,hash_u0197,public,2025-07-12T15:27:52,ĐH Bách Khoa Đà Nẵng,Thiết kế,48
U0198,user0198@example.com,Dương Quang My,active,member,2025-08-26T09:30:45,https://example.com/avatar/u0198.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0198.jpg,2026-03-10T10:52:45,Quảng Nam,hash_u0198,friends,2026-03-15T15:44:27,ĐH Bách Khoa Đà Nẵng,Phân tích dữ liệu,48
U0199,user0199@example.com,Ngô Hân Minh,active,member,2024-08-31T07:43:28,https://example.com/avatar/u0199.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0199.jpg,2025-11-22T04:54:17,Hà Nội,hash_u0199,public,2025-11-04T16:01:10,ĐH Duy Tân,Marketing,48
U0200,user0200@example.com,Phạm Trinh Vy,active,member,2025-10-26T06:18:19,https://example.com/avatar/u0200.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0200.jpg,2025-11-20T07:58:03,Đà Nẵng,hash_u0200,public,2026-01-15T12:26:38,ĐH Duy Tân,Phân tích dữ liệu,46
U0201,user0201@example.com,Dương Long Dũng,inactive,member,2024-01-28T01:50:34,https://example.com/avatar/u0201.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0201.jpg,2024-11-09T12:46:29,Đà Lạt,hash_u0201,public,2024-03-08T06:22:12,ĐH Kinh tế Đà Nẵng,Kinh doanh,45
U0202,user0202@example.com,Bùi Bình My,active,member,2025-01-30T14:22:22,https://example.com/avatar/u0202.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0202.jpg,2026-03-16T03:01:11,Quảng Nam,hash_u0202,friends,2025-08-08T19:10:58,ĐH FPT,Ngôn ngữ Anh,45
U0203,user0203@example.com,Hoàng Bình Thảo,active,member,2024-05-12T01:42:24,https://example.com/avatar/u0203.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0203.jpg,2026-03-08T18:07:50,Đà Nẵng,hash_u0203,private,2025-06-10T20:45:04,ĐH Kinh tế Đà Nẵng,Thiết kế,45
U0204,user0204@example.com,Vũ Hùng Linh,active,mentor,2026-03-08T21:24:53,https://example.com/avatar/u0204.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0204.jpg,2026-03-26T01:04:59,Nha Trang,hash_u0204,public,2026-03-31T14:04:49,ĐH Kinh tế TP.HCM,Phân tích dữ liệu,46
U0205,user0205@example.com,Vũ Nhật Bảo,active,member,2025-04-17T23:43:36,https://example.com/avatar/u0205.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0205.jpg,2026-04-01T18:13:15,Quảng Nam,hash_u0205,public,2025-04-20T13:15:52,ĐH Duy Tân,Tài chính,45
U0206,user0206@example.com,Vũ Giang Quang,active,member,2025-06-02T08:39:46,https://example.com/avatar/u0206.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0206.jpg,2025-08-20T15:28:02,Huế,hash_u0206,public,2026-02-18T21:46:51,ĐH Kinh tế TP.HCM,Tài chính,49
U0207,user0207@example.com,Phan Phương Hùng,active,member,2025-06-14T08:00:51,https://example.com/avatar/u0207.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0207.jpg,2025-08-28T23:44:06,Huế,hash_u0207,public,2026-04-01T05:17:10,ĐH FPT,Phân tích dữ liệu,46
U0208,user0208@example.com,Bùi Đạt Vân,active,member,2025-02-14T13:58:00,https://example.com/avatar/u0208.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0208.jpg,2026-01-26T09:37:13,Quảng Nam,hash_u0208,friends,2026-01-28T08:49:08,ĐH Bách Khoa Hà Nội,Ngôn ngữ Anh,49
U0209,user0209@example.com,Hồ Linh Quang,active,member,2024-06-29T01:29:46,https://example.com/avatar/u0209.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0209.jpg,2026-01-09T10:20:55,Quảng Nam,hash_u0209,public,2024-11-19T09:58:31,ĐH FPT,Ngôn ngữ Anh,45
U0210,user0210@example.com,Vũ Dũng Nhi,active,member,2025-01-17T04:50:22,https://example.com/avatar/u0210.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0210.jpg,2025-03-10T21:23:46,TP.HCM,hash_u0210,public,2025-04-12T18:05:10,ĐH Kinh tế TP.HCM,CNTT,46
U0211,user0211@example.com,Huỳnh Trinh Khoa,active,member,2024-04-26T03:41:39,https://example.com/avatar/u0211.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0211.jpg,2024-08-31T10:48:46,Đà Nẵng,hash_u0211,public,2025-12-25T20:02:56,ĐH Bách Khoa Đà Nẵng,Thương mại điện tử,48
U0212,user0212@example.com,Hoàng Mai Lan,active,member,2025-01-31T05:42:43,https://example.com/avatar/u0212.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0212.jpg,2025-03-09T17:15:21,Nha Trang,hash_u0212,public,2025-12-22T07:19:05,ĐH Bách Khoa Hà Nội,Marketing,45
U0213,user0213@example.com,Nguyễn Đạt Long,active,member,2026-02-07T14:55:54,https://example.com/avatar/u0213.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0213.jpg,2026-03-19T23:44:54,Huế,hash_u0213,public,2026-03-27T04:45:38,ĐH Bách Khoa Hà Nội,Ngôn ngữ Anh,47
U0214,user0214@example.com,Hoàng Hùng Hân,active,member,2025-02-11T08:45:15,https://example.com/avatar/u0214.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0214.jpg,2025-03-10T10:22:34,Cần Thơ,hash_u0214,public,2025-06-18T06:40:29,ĐH Bách Khoa Đà Nẵng,Tài chính,46
U0215,user0215@example.com,Huỳnh Vy Quỳnh,active,member,2024-05-13T16:03:32,https://example.com/avatar/u0215.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0215.jpg,2025-11-23T13:34:35,Đà Nẵng,hash_u0215,public,2026-01-27T20:59:29,ĐH Bách Khoa Đà Nẵng,Kinh doanh,49
U0216,user0216@example.com,Lê Hòa Sơn,active,member,2024-10-30T17:44:05,https://example.com/avatar/u0216.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0216.jpg,2025-12-04T09:58:16,Đà Nẵng,hash_u0216,public,2025-09-27T13:34:40,ĐH Bách Khoa Hà Nội,Phân tích dữ liệu,45
U0217,user0217@example.com,Phan Tuấn Thảo,active,member,2025-03-18T21:39:23,https://example.com/avatar/u0217.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0217.jpg,2025-05-15T22:42:22,Hà Nội,hash_u0217,public,2025-09-14T17:24:10,ĐH Kinh tế TP.HCM,CNTT,49
U0218,user0218@example.com,Hoàng Tâm Phúc,active,member,2026-03-26T00:26:55,https://example.com/avatar/u0218.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0218.jpg,2026-03-30T07:19:37,Huế,hash_u0218,friends,2026-03-29T13:39:13,ĐH Duy Tân,Marketing,47
U0219,user0219@example.com,Ngô Bảo Long,active,member,2025-07-23T04:18:01,https://example.com/avatar/u0219.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0219.jpg,2025-08-02T03:21:46,Đà Nẵng,hash_u0219,public,2025-10-05T20:06:26,ĐH FPT,Thương mại điện tử,45
U0220,user0220@example.com,Dương Hòa Khoa,active,member,2024-04-30T22:35:46,https://example.com/avatar/u0220.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0220.jpg,2025-04-24T15:44:01,Quảng Nam,hash_u0220,public,2024-07-03T02:11:00,ĐH Kinh tế TP.HCM,Tài chính,48
U0221,user0221@example.com,Nguyễn Hân Linh,inactive,member,2025-11-20T12:26:32,https://example.com/avatar/u0221.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0221.jpg,2026-02-18T03:35:01,Đà Nẵng,hash_u0221,private,2026-01-07T05:24:19,ĐH FPT,Kinh doanh,46
U0222,user0222@example.com,Bùi Lan Quang,inactive,member,2025-12-24T16:59:31,https://example.com/avatar/u0222.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0222.jpg,2026-01-20T01:40:03,Hà Nội,hash_u0222,public,2026-03-28T13:05:59,ĐH Kinh tế TP.HCM,Ngôn ngữ Anh,48
U0223,user0223@example.com,Vũ Ngân Thảo,active,member,2025-10-09T04:26:30,https://example.com/avatar/u0223.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0223.jpg,2026-02-25T11:07:31,Hà Nội,hash_u0223,public,2026-01-30T14:03:57,ĐH Bách Khoa Đà Nẵng,Thương mại điện tử,49
U0224,user0224@example.com,Vũ Khoa Tuấn,active,member,2025-05-09T16:33:35,https://example.com/avatar/u0224.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0224.jpg,2025-11-25T18:26:16,Đà Lạt,hash_u0224,public,2026-01-19T16:27:33,ĐH Kinh tế TP.HCM,Marketing,45
U0225,user0225@example.com,Trần Nam Phương,active,moderator,2025-07-24T02:15:33,https://example.com/avatar/u0225.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0225.jpg,2026-02-02T09:46:16,Hà Nội,hash_u0225,public,2026-01-10T20:09:49,ĐH Bách Khoa Hà Nội,Thiết kế,46
U0226,user0226@example.com,Vũ Quỳnh Thảo,active,member,2025-11-09T19:57:10,https://example.com/avatar/u0226.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0226.jpg,2026-03-31T05:03:49,Nha Trang,hash_u0226,private,2026-01-28T17:53:29,ĐH Bách Khoa Đà Nẵng,Marketing,46
U0227,user0227@example.com,Trần Vy Phương,inactive,member,2024-09-24T22:00:25,https://example.com/avatar/u0227.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0227.jpg,2025-07-02T18:38:34,Nha Trang,hash_u0227,public,2025-02-26T00:39:37,ĐH Bách Khoa Hà Nội,Phân tích dữ liệu,49
U0228,user0228@example.com,Vũ Hà Vy,active,member,2024-09-12T22:07:19,https://example.com/avatar/u0228.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0228.jpg,2025-11-08T18:06:08,Đà Nẵng,hash_u0228,friends,2026-03-22T00:24:51,ĐH Bách Khoa Đà Nẵng,Thương mại điện tử,45
U0229,user0229@example.com,Hồ Phúc Tâm,inactive,member,2025-12-21T03:16:20,https://example.com/avatar/u0229.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0229.jpg,2026-02-25T18:55:35,Nha Trang,hash_u0229,public,2026-02-16T09:27:35,ĐH FPT,Ngôn ngữ Anh,49
U0230,user0230@example.com,Hồ Tâm Phúc,active,member,2025-08-02T20:53:59,https://example.com/avatar/u0230.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0230.jpg,2025-11-20T10:09:31,Quảng Nam,hash_u0230,public,2025-10-29T19:40:39,ĐH Bách Khoa Đà Nẵng,Thiết kế,49
U0231,user0231@example.com,Huỳnh Hân Chi,active,member,2025-02-02T12:55:44,https://example.com/avatar/u0231.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0231.jpg,2025-12-13T22:22:38,Hà Nội,hash_u0231,private,2026-01-16T12:30:42,ĐH FPT,Marketing,48
U0232,user0232@example.com,Phạm Uyên Long,active,member,2024-03-28T11:31:03,https://example.com/avatar/u0232.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0232.jpg,2026-02-07T01:36:37,TP.HCM,hash_u0232,public,2025-01-26T21:35:10,ĐH Kinh tế TP.HCM,Ngôn ngữ Anh,45
U0233,user0233@example.com,Võ Dũng Hiếu,active,member,2025-11-09T15:44:35,https://example.com/avatar/u0233.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0233.jpg,2026-01-21T12:01:49,Hà Nội,hash_u0233,public,2026-01-17T20:40:12,ĐH Kinh tế Đà Nẵng,Marketing,49
U0234,user0234@example.com,Đặng Phương Yến,active,member,2024-12-04T21:26:43,https://example.com/avatar/u0234.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0234.jpg,2025-11-04T10:09:43,TP.HCM,hash_u0234,public,2025-09-25T01:50:49,ĐH Kinh tế Đà Nẵng,Tài chính,48
U0235,user0235@example.com,Đặng Yến Nhật,active,member,2025-07-30T00:03:27,https://example.com/avatar/u0235.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0235.jpg,2026-01-01T14:09:36,Cần Thơ,hash_u0235,public,2026-03-17T02:19:53,ĐH Kinh tế Đà Nẵng,Ngôn ngữ Anh,46
U0236,user0236@example.com,Đỗ Linh Yến,active,member,2025-07-28T18:31:32,https://example.com/avatar/u0236.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0236.jpg,2025-12-14T18:14:19,Quảng Nam,hash_u0236,private,2026-02-01T19:48:14,ĐH Bách Khoa Hà Nội,Ngôn ngữ Anh,48
U0237,user0237@example.com,Hồ An Bảo,active,member,2024-01-21T18:28:54,https://example.com/avatar/u0237.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0237.jpg,2025-07-11T18:28:35,Quảng Nam,hash_u0237,public,2024-05-17T04:53:56,ĐH Kinh tế Đà Nẵng,CNTT,45
U0238,user0238@example.com,Đỗ Ngọc Mai,active,member,2024-10-17T09:18:31,https://example.com/avatar/u0238.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0238.jpg,2025-09-09T21:26:06,Đà Lạt,hash_u0238,public,2025-06-14T23:22:10,ĐH Kinh tế TP.HCM,Thiết kế,49
U0239,user0239@example.com,Hồ Ngọc Dũng,active,member,2026-03-29T10:41:23,https://example.com/avatar/u0239.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0239.jpg,2026-03-30T13:02:59,Nha Trang,hash_u0239,friends,2026-04-01T20:57:41,ĐH Bách Khoa Hà Nội,Tài chính,46
U0240,user0240@example.com,Dương Sơn Nhi,active,member,2025-09-19T23:27:21,https://example.com/avatar/u0240.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0240.jpg,2025-11-16T01:00:48,Hà Nội,hash_u0240,public,2026-03-26T00:44:58,ĐH Kinh tế Đà Nẵng,Kinh doanh,45
U0241,user0241@example.com,Phan Ngân Hiếu,active,member,2024-04-15T12:19:52,https://example.com/avatar/u0241.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0241.jpg,2024-10-15T05:14:57,Cần Thơ,hash_u0241,public,2025-06-07T21:46:40,ĐH Duy Tân,Thiết kế,45
U0242,user0242@example.com,Hồ Tâm Nhật,active,member,2025-10-01T02:32:16,https://example.com/avatar/u0242.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0242.jpg,2025-10-14T10:22:21,Hà Nội,hash_u0242,friends,2026-01-09T16:53:42,ĐH Kinh tế TP.HCM,Thương mại điện tử,49
U0243,user0243@example.com,Lê Trinh Đạt,active,member,2024-03-15T16:28:45,https://example.com/avatar/u0243.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0243.jpg,2024-08-22T02:52:39,Nha Trang,hash_u0243,public,2024-08-27T23:33:39,ĐH Duy Tân,Tài chính,45
U0244,user0244@example.com,Trần Quỳnh Tuấn,active,member,2026-01-01T18:28:02,https://example.com/avatar/u0244.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0244.jpg,2026-02-26T18:55:37,Đà Lạt,hash_u0244,public,2026-02-26T02:50:36,ĐH Bách Khoa Đà Nẵng,Ngôn ngữ Anh,49
U0245,user0245@example.com,Đỗ Ngọc Bình,active,member,2025-02-20T05:42:36,https://example.com/avatar/u0245.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0245.jpg,2025-09-05T17:52:07,Hà Nội,hash_u0245,public,2025-09-14T15:24:58,ĐH Duy Tân,Thiết kế,49
U0246,user0246@example.com,Võ An Giang,active,member,2025-06-26T09:51:50,https://example.com/avatar/u0246.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0246.jpg,2026-02-23T04:56:12,Đà Lạt,hash_u0246,public,2026-01-28T15:55:57,ĐH FPT,Thiết kế,45
U0247,user0247@example.com,Đỗ Khánh Bình,active,member,2025-08-03T00:58:46,https://example.com/avatar/u0247.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0247.jpg,2025-08-20T18:15:33,Quảng Nam,hash_u0247,public,2025-08-12T04:56:54,ĐH Kinh tế Đà Nẵng,Kinh doanh,48
U0248,user0248@example.com,Vũ Trang Tú,active,member,2024-01-14T23:49:11,https://example.com/avatar/u0248.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0248.jpg,2025-03-22T02:53:22,Đà Nẵng,hash_u0248,public,2025-07-11T23:52:36,ĐH Kinh tế TP.HCM,Kinh doanh,45
U0249,user0249@example.com,Huỳnh Yến Hân,inactive,member,2025-09-28T15:59:52,https://example.com/avatar/u0249.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0249.jpg,2025-10-14T16:41:12,Nha Trang,hash_u0249,public,2025-11-23T12:06:18,ĐH FPT,Thiết kế,49
U0250,user0250@example.com,Phạm Hùng Trang,active,admin,2026-02-15T18:17:08,https://example.com/avatar/u0250.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0250.jpg,2026-03-18T08:57:03,TP.HCM,hash_u0250,public,2026-02-22T06:33:59,ĐH Kinh tế TP.HCM,CNTT,45
U0251,user0251@example.com,Nguyễn Khoa Phúc,active,member,2025-03-10T17:02:49,https://example.com/avatar/u0251.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0251.jpg,2025-07-06T16:49:55,TP.HCM,hash_u0251,public,2026-03-12T10:13:44,ĐH Kinh tế TP.HCM,Ngôn ngữ Anh,46
U0252,user0252@example.com,Phạm Tâm Nam,active,member,2026-03-12T14:06:17,https://example.com/avatar/u0252.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0252.jpg,2026-03-13T16:41:41,Hà Nội,hash_u0252,public,2026-03-24T03:27:05,ĐH Bách Khoa Hà Nội,Kinh doanh,45
U0253,user0253@example.com,Phạm Nhi Vy,active,member,2024-10-16T03:20:28,https://example.com/avatar/u0253.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0253.jpg,2025-02-18T02:28:02,Cần Thơ,hash_u0253,public,2025-10-08T19:38:23,ĐH Duy Tân,Thiết kế,47
U0254,user0254@example.com,Đỗ Nhi Khánh,active,member,2025-10-15T11:50:13,https://example.com/avatar/u0254.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0254.jpg,2025-11-12T21:40:26,Đà Lạt,hash_u0254,public,2026-03-25T23:51:04,ĐH Duy Tân,Ngôn ngữ Anh,47
U0255,user0255@example.com,Lê Quang Vân,inactive,member,2026-03-18T17:04:12,https://example.com/avatar/u0255.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0255.jpg,2026-03-20T06:16:59,Huế,hash_u0255,public,2026-03-25T15:34:48,ĐH Kinh tế TP.HCM,Tài chính,45
U0256,user0256@example.com,Đỗ Giang Bình,active,member,2025-10-19T11:45:49,https://example.com/avatar/u0256.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0256.jpg,2026-02-22T23:58:43,TP.HCM,hash_u0256,public,2026-01-22T16:49:18,ĐH Kinh tế Đà Nẵng,Tài chính,48
U0257,user0257@example.com,Phạm Nhi Ngọc,active,member,2026-03-03T02:44:36,https://example.com/avatar/u0257.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0257.jpg,2026-03-18T02:25:26,TP.HCM,hash_u0257,friends,2026-03-14T22:56:36,ĐH Kinh tế TP.HCM,Marketing,49
U0258,user0258@example.com,Lê Tuấn Lan,active,member,2025-04-03T07:51:41,https://example.com/avatar/u0258.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0258.jpg,2026-02-14T11:37:45,Nha Trang,hash_u0258,public,2025-10-26T01:47:09,ĐH Kinh tế Đà Nẵng,Thương mại điện tử,45
U0259,user0259@example.com,Hoàng Sơn Minh,active,member,2025-06-24T23:54:33,https://example.com/avatar/u0259.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0259.jpg,2026-02-02T08:47:56,Cần Thơ,hash_u0259,public,2025-11-17T12:03:22,ĐH FPT,Phân tích dữ liệu,49
U0260,user0260@example.com,Bùi Ngân Nam,active,member,2024-10-31T22:12:32,https://example.com/avatar/u0260.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0260.jpg,2025-08-31T18:35:33,Đà Lạt,hash_u0260,public,2025-05-15T15:09:58,ĐH Bách Khoa Đà Nẵng,Marketing,47
U0261,user0261@example.com,Vũ Vân Phúc,active,member,2025-02-10T03:39:07,https://example.com/avatar/u0261.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0261.jpg,2025-04-20T00:17:25,TP.HCM,hash_u0261,public,2025-04-08T22:27:54,ĐH Bách Khoa Đà Nẵng,Phân tích dữ liệu,47
U0262,user0262@example.com,Đặng Hòa Minh,active,member,2026-03-15T11:52:55,https://example.com/avatar/u0262.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0262.jpg,2026-03-23T20:33:42,Đà Nẵng,hash_u0262,public,2026-03-23T21:41:39,ĐH Kinh tế Đà Nẵng,Tài chính,45
U0263,user0263@example.com,Lê Khoa Nhi,active,member,2024-04-19T06:43:27,https://example.com/avatar/u0263.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0263.jpg,2026-01-14T03:10:23,Đà Lạt,hash_u0263,public,2025-04-19T15:06:30,ĐH Kinh tế Đà Nẵng,Marketing,49
U0264,user0264@example.com,Bùi Bình Ngọc,inactive,member,2024-06-24T11:38:42,https://example.com/avatar/u0264.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0264.jpg,2025-04-25T05:47:31,TP.HCM,hash_u0264,friends,2025-07-21T14:06:34,ĐH FPT,CNTT,49
U0265,user0265@example.com,Ngô Linh Tâm,active,member,2024-05-15T23:08:34,https://example.com/avatar/u0265.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0265.jpg,2026-02-07T16:36:48,TP.HCM,hash_u0265,public,2025-08-29T06:37:04,ĐH Bách Khoa Hà Nội,Thiết kế,45
U0266,user0266@example.com,Phạm Bảo Yến,pending,member,2025-10-30T16:59:14,https://example.com/avatar/u0266.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0266.jpg,2025-11-26T21:32:54,Hà Nội,hash_u0266,public,2026-01-31T12:03:52,ĐH Bách Khoa Hà Nội,Tài chính,48
U0267,user0267@example.com,Bùi Hùng Phúc,pending,member,2025-12-26T16:22:24,https://example.com/avatar/u0267.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0267.jpg,2026-02-27T04:30:19,Đà Lạt,hash_u0267,public,2026-03-11T06:48:34,ĐH Bách Khoa Hà Nội,Phân tích dữ liệu,48
U0268,user0268@example.com,Hồ Thảo Quỳnh,pending,member,2026-02-16T00:23:51,https://example.com/avatar/u0268.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0268.jpg,2026-03-28T22:01:04,Quảng Nam,hash_u0268,public,2026-03-22T10:27:17,ĐH Bách Khoa Đà Nẵng,CNTT,45
U0269,user0269@example.com,Đỗ An Khoa,active,member,2025-02-24T15:32:16,https://example.com/avatar/u0269.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0269.jpg,2025-05-18T02:01:13,Quảng Nam,hash_u0269,public,2025-07-25T03:37:26,ĐH Duy Tân,CNTT,49
U0270,user0270@example.com,Phan Khoa Sơn,active,member,2026-03-13T08:49:43,https://example.com/avatar/u0270.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0270.jpg,2026-03-17T08:35:58,Nha Trang,hash_u0270,public,2026-03-21T03:42:00,ĐH Bách Khoa Hà Nội,Thương mại điện tử,47
U0271,user0271@example.com,Đặng Quỳnh Trang,active,member,2025-11-22T17:49:08,https://example.com/avatar/u0271.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0271.jpg,2026-02-28T02:52:25,Đà Lạt,hash_u0271,friends,2026-02-16T14:11:50,ĐH FPT,Marketing,47
