userId,externalId,email,displayName,passwordHash,bio,avatarUrl,coverUrl,location,role,status,profileVisibility,source,createdAt,updatedAt,lastOnlineAt
b5321942-5194-5e13-bad5-41ee1d2daeaa,577,fb_577@facebook-combined.local,Trương Bảo Bình,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Ho Chi Minh City, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
6b84fd25-de51-5385-a942-125d355b994a,578,fb_578@facebook-combined.local,Phan Bảo Bình,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Da Nang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
eaf736ba-1485-54d9-947c-d8093e1da33b,579,fb_579@facebook-combined.local,Tạ Bảo Bình,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Can Tho, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
c114f4fd-d388-5146-b6be-69dd053dc40c,580,fb_580@facebook-combined.local,Nguyễn Đức Bình,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Hai Phong, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
b8711893-f3da-5f18-917d-af9c305461ea,581,fb_581@facebook-combined.local,Trần Đức Bình,imported_dataset_no_login,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",,,"Hue, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
9f2f23d3-78f7-5eae-ba96-3184cf0bd468,582,fb_582@facebook-combined.local,Lê Đức Bình,imported_dataset_no_login,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",,,"Nha Trang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
ea0b3b63-ef27-58a5-bcdb-197a2c57b08b,583,fb_583@facebook-combined.local,Phạm Đức Bình,imported_dataset_no_login,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",,,"Da Lat, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
70cff879-4bce-5455-afa5-de1daaadc5e6,584,fb_584@facebook-combined.local,Hoàng Đức Bình,imported_dataset_no_login,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",,,"Vung Tau, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
6a29fff8-5625-58e1-9ab4-991c7b21d29c,585,fb_585@facebook-combined.local,Huỳnh Đức Bình,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Quy Nhon, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
8fbc547d-2c9a-501a-b8dc-1a336cfa1990,586,fb_586@facebook-combined.local,Vũ Đức Bình,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Bien Hoa, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
9c288a24-65dc-5e97-b532-9186810a4902,587,fb_587@facebook-combined.local,Võ Đức Bình,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Thu Duc, Ho Chi Minh City",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
adeb4e9d-e14e-5e41-9b93-19e8d7e6137c,588,fb_588@facebook-combined.local,Đặng Đức Bình,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Ha Noi, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
df6a2d8e-00ef-5c54-9f67-dab32056b8d9,589,fb_589@facebook-combined.local,Bùi Đức Bình,imported_dataset_no_login,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",,,"Ho Chi Minh City, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
ba49a760-f7b5-5748-a5a9-0f4027e44840,590,fb_590@facebook-combined.local,Đỗ Đức Bình,imported_dataset_no_login,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",,,"Da Nang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
00a96d8a-ff7d-5cf6-8a6a-73772b68d632,591,fb_591@facebook-combined.local,Hồ Đức Bình,imported_dataset_no_login,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",,,"Can Tho, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
b6414282-ff55-508e-8ffd-0f3d7a35e245,592,fb_592@facebook-combined.local,Ngô Đức Bình,imported_dataset_no_login,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",,,"Hai Phong, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
d795d187-393a-5cb1-bf45-732ebeb60760,593,fb_593@facebook-combined.local,Dương Đức Bình,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Hue, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
45e31a82-3a2b-5185-b1ed-b73046c7e458,594,fb_594@facebook-combined.local,Lý Đức Bình,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Nha Trang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
2c44a604-6a7e-5983-ad72-ad4f532e8036,595,fb_595@facebook-combined.local,Mai Đức Bình,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Da Lat, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
74d67860-a4c1-51ce-9e32-1e67bc82820e,596,fb_596@facebook-combined.local,Đinh Đức Bình,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Vung Tau, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
b6606ff0-41e1-59ca-a7a0-b9a10ed6f61f,597,fb_597@facebook-combined.local,Trương Đức Bình,imported_dataset_no_login,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",,,"Quy Nhon, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
e3303890-5872-5a95-93b4-427d2efe998d,598,fb_598@facebook-combined.local,Phan Đức Bình,imported_dataset_no_login,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",,,"Bien Hoa, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
13c1a769-df03-51c8-ae8c-6cc9418612d2,599,fb_599@facebook-combined.local,Tạ Đức Bình,imported_dataset_no_login,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",,,"Thu Duc, Ho Chi Minh City",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
9e376569-1892-5153-8f12-569558df0faa,600,fb_600@facebook-combined.local,Nguyễn Nhật Bình,imported_dataset_no_login,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",,,"Ha Noi, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
bd3a2718-39ef-5a66-9367-66cb131633a6,601,fb_601@facebook-combined.local,Trần Nhật Bình,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Ho Chi Minh City, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
1597212c-41e0-5142-a028-b78dfc586942,602,fb_602@facebook-combined.local,Lê Nhật Bình,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Da Nang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
5755e8b6-1b75-55ac-af7e-facb41c17c86,603,fb_603@facebook-combined.local,Phạm Nhật Bình,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Can Tho, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
768062e2-9bd9-532d-a749-f84a1a1a4dad,604,fb_604@facebook-combined.local,Hoàng Nhật Bình,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Hai Phong, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
a8e46acc-f0da-54e8-94e3-c90789929d97,605,fb_605@facebook-combined.local,Huỳnh Nhật Bình,imported_dataset_no_login,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",,,"Hue, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
ed244410-1e8f-5f44-b566-2b5c1064afd9,606,fb_606@facebook-combined.local,Vũ Nhật Bình,imported_dataset_no_login,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",,,"Nha Trang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
efcdcdf6-121a-501b-8367-52640450fdd1,607,fb_607@facebook-combined.local,Võ Nhật Bình,imported_dataset_no_login,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",,,"Da Lat, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
d3185ea7-f6ca-59ea-b3d1-933525115f68,608,fb_608@facebook-combined.local,Đặng Nhật Bình,imported_dataset_no_login,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",,,"Vung Tau, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
fe02940a-632a-500f-968f-b038b4b9301b,609,fb_609@facebook-combined.local,Bùi Nhật Bình,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Quy Nhon, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
4b03022f-ee87-59e2-9a34-10780ea2b439,610,fb_610@facebook-combined.local,Đỗ Nhật Bình,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Bien Hoa, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
f4d16411-010e-5d28-962a-476f11e83e4e,611,fb_611@facebook-combined.local,Hồ Nhật Bình,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Thu Duc, Ho Chi Minh City",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
5ddd4235-77fe-5534-905a-aa9fa9941354,612,fb_612@facebook-combined.local,Ngô Nhật Bình,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Ha Noi, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
e5661fa2-f79f-56ed-9e7f-ea61a1bf5471,613,fb_613@facebook-combined.local,Dương Nhật Bình,imported_dataset_no_login,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",,,"Ho Chi Minh City, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
971df016-277e-51fd-a95e-c5425bb877c9,614,fb_614@facebook-combined.local,Lý Nhật Bình,imported_dataset_no_login,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",,,"Da Nang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
40feae7e-0eb3-5eb1-9955-42e0a0076f2a,615,fb_615@facebook-combined.local,Mai Nhật Bình,imported_dataset_no_login,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",,,"Can Tho, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
c7023ce3-9195-52e9-9f61-aed93225c2e9,616,fb_616@facebook-combined.local,Đinh Nhật Bình,imported_dataset_no_login,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",,,"Hai Phong, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
5d6b4272-ffef-51b1-88ce-5c10810ebce8,617,fb_617@facebook-combined.local,Trương Nhật Bình,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Hue, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
7820e19c-f13e-5bc6-9e58-010c4c9df818,618,fb_618@facebook-combined.local,Phan Nhật Bình,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Nha Trang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
ccbbfc17-a373-56e8-8c54-e571734588ef,619,fb_619@facebook-combined.local,Tạ Nhật Bình,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Da Lat, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
c8b5087d-a1cf-58e2-910e-4017145e75bf,620,fb_620@facebook-combined.local,Nguyễn Phúc Bình,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Vung Tau, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
68bf409e-3f44-5222-a12a-a6d10042157e,621,fb_621@facebook-combined.local,Trần Phúc Bình,imported_dataset_no_login,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",,,"Quy Nhon, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
e306759d-0bff-5c07-8692-8331c138e163,622,fb_622@facebook-combined.local,Lê Phúc Bình,imported_dataset_no_login,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",,,"Bien Hoa, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
bfdd5711-a1c3-5b71-ac8d-c7f7e3ab326b,623,fb_623@facebook-combined.local,Phạm Phúc Bình,imported_dataset_no_login,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",,,"Thu Duc, Ho Chi Minh City",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
cf659a40-6bf2-52eb-a2c9-be688ff6e573,624,fb_624@facebook-combined.local,Hoàng Phúc Bình,imported_dataset_no_login,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",,,"Ha Noi, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
bf486927-7426-531b-88f4-ec63beeaaeb3,625,fb_625@facebook-combined.local,Huỳnh Phúc Bình,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Ho Chi Minh City, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
5960349e-4e55-5a89-8a4a-f93a94b94638,626,fb_626@facebook-combined.local,Vũ Phúc Bình,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Da Nang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
87608091-4de9-54c5-a8b5-8daf202eb4b5,627,fb_627@facebook-combined.local,Võ Phúc Bình,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Can Tho, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
a56b36e6-0e1b-5951-97eb-7e40d84c684b,628,fb_628@facebook-combined.local,Đặng Phúc Bình,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Hai Phong, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
b2b8c132-4afc-5362-9ef3-a83134c61c50,629,fb_629@facebook-combined.local,Bùi Phúc Bình,imported_dataset_no_login,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",,,"Hue, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
5d3054d3-8a41-5d90-a8fc-4ba198358d3a,630,fb_630@facebook-combined.local,Đỗ Phúc Bình,imported_dataset_no_login,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",,,"Nha Trang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
52a695b6-4a64-528b-8391-babdb7ffebc2,631,fb_631@facebook-combined.local,Hồ Phúc Bình,imported_dataset_no_login,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",,,"Da Lat, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
ebf246a1-1c19-5418-a68e-9fe5973fde64,632,fb_632@facebook-combined.local,Ngô Phúc Bình,imported_dataset_no_login,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",,,"Vung Tau, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
874623a3-23a0-570f-b68e-348539b77c8f,633,fb_633@facebook-combined.local,Dương Phúc Bình,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Quy Nhon, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
878bc553-65d2-5ad7-9c53-5200eff3dee3,634,fb_634@facebook-combined.local,Lý Phúc Bình,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Bien Hoa, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
662a9400-06e1-5b96-abc4-9f468fe756ae,635,fb_635@facebook-combined.local,Mai Phúc Bình,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Thu Duc, Ho Chi Minh City",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
f1b0de54-c5af-5312-80c0-a144c09af7e8,636,fb_636@facebook-combined.local,Đinh Phúc Bình,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Ha Noi, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
f24687ce-e02e-504e-b943-763b5948502f,637,fb_637@facebook-combined.local,Trương Phúc Bình,imported_dataset_no_login,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",,,"Ho Chi Minh City, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
e679f929-66e2-5b4c-a318-81ecc7e7dfd4,638,fb_638@facebook-combined.local,Phan Phúc Bình,imported_dataset_no_login,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",,,"Da Nang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
3ed5ef17-59ed-5027-beda-1ba09abe1682,639,fb_639@facebook-combined.local,Tạ Phúc Bình,imported_dataset_no_login,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",,,"Can Tho, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
5f048483-8ea9-534b-a60a-6dccca82e44e,640,fb_640@facebook-combined.local,Nguyễn Văn Châu,imported_dataset_no_login,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",,,"Hai Phong, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
277d36f4-9432-56c8-a863-e88f7149f5d6,641,fb_641@facebook-combined.local,Trần Văn Châu,imported_dataset_no_login,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",,,"Hue, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
f23e8cd0-e1fe-54c6-8c65-f5cc81d8d948,642,fb_642@facebook-combined.local,Lê Văn Châu,imported_dataset_no_login,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",,,"Nha Trang, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
32b600fa-d6a3-5beb-a908-154cda31ad43,643,fb_643@facebook-combined.local,Phạm Văn Châu,imported_dataset_no_login,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",,,"Da Lat, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
58059fb4-c692-5ee0-b05f-7d8ebffcaad7,644,fb_644@facebook-combined.local,Hoàng Văn Châu,imported_dataset_no_login,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",,,"Vung Tau, Viet Nam",USER,ACTIVE,PUBLIC,facebook_combined,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z
